3.043037719726562500e+02,3.042922668457031250e+02,3.042819824218750000e+02,3.043356323242187500e+02,3.043863220214843750e+02,3.046239013671875000e+02,3.050625610351562500e+02,3.051988220214843750e+02,3.051314697265625000e+02,3.054762268066406250e+02,3.055636291503906250e+02,3.055664367675781250e+02,3.054823913574218750e+02,3.058595275878906250e+02,3.058273315429687500e+02,3.055233154296875000e+02,3.052918090820312500e+02,3.057314453125000000e+02,3.055384216308593750e+02,3.052868347167968750e+02,3.052783813476562500e+02,3.056578674316406250e+02,3.055584716796875000e+02,3.057807922363281250e+02,3.055289001464843750e+02,3.054279479980468750e+02,3.056944885253906250e+02,3.057740478515625000e+02,3.059818115234375000e+02,3.058584289550781250e+02
3.041965332031250000e+02,3.048386535644531250e+02,3.047437133789062500e+02,3.048254394531250000e+02,3.048826904296875000e+02,3.051898498535156250e+02,3.052371215820312500e+02,3.052680969238281250e+02,3.054211120605468750e+02,3.057912597656250000e+02,3.060093688964843750e+02,3.060619201660156250e+02,3.060326232910156250e+02,3.058320007324218750e+02,3.059720764160156250e+02,3.055068664550781250e+02,3.053013305664062500e+02,3.057575683593750000e+02,3.057804260253906250e+02,3.057918701171875000e+02,3.061586914062500000e+02,3.058181457519531250e+02,3.057581481933593750e+02,3.058986206054687500e+02,3.057536926269531250e+02,3.059507446289062500e+02,3.060215454101562500e+02,3.060388488769531250e+02,3.063525085449218750e+02,3.063420715332031250e+02
3.040649719238281250e+02,3.046918945312500000e+02,3.046510925292968750e+02,3.046741027832031250e+02,3.048771667480468750e+02,3.050888061523437500e+02,3.053020629882812500e+02,3.054149780273437500e+02,3.054617309570312500e+02,3.058927307128906250e+02,3.061589355468750000e+02,3.061960754394531250e+02,3.061708984375000000e+02,3.057480163574218750e+02,3.056281127929687500e+02,3.053045959472656250e+02,3.051880187988281250e+02,3.055910034179687500e+02,3.055398559570312500e+02,3.055761718750000000e+02,3.056894226074218750e+02,3.058117675781250000e+02,3.058356933593750000e+02,3.059376220703125000e+02,3.060539245605468750e+02,3.063038940429687500e+02,3.065609741210937500e+02,3.068313903808593750e+02,3.068925476074218750e+02,3.068223876953125000e+02
3.040395202636718750e+02,3.041472167968750000e+02,3.044147033691406250e+02,3.047273254394531250e+02,3.050166015625000000e+02,3.052648010253906250e+02,3.056459350585937500e+02,3.056689453125000000e+02,3.057210083007812500e+02,3.059564514160156250e+02,3.060882568359375000e+02,3.059831237792968750e+02,3.059751281738281250e+02,3.058423461914062500e+02,3.053381042480468750e+02,3.049524841308593750e+02,3.049352111816406250e+02,3.052329101562500000e+02,3.052275085449218750e+02,3.055502929687500000e+02,3.057667236328125000e+02,3.056458435058593750e+02,3.058743286132812500e+02,3.060201110839843750e+02,3.062396850585937500e+02,3.063412780761718750e+02,3.066427612304687500e+02,3.067530822753906250e+02,3.067974853515625000e+02,3.068807067871093750e+02
3.038183288574218750e+02,3.041295776367187500e+02,3.043739624023437500e+02,3.047575073242187500e+02,3.049970092773437500e+02,3.051780700683593750e+02,3.056041870117187500e+02,3.055769958496093750e+02,3.058756408691406250e+02,3.063957519531250000e+02,3.055158691406250000e+02,3.056870117187500000e+02,3.059248657226562500e+02,3.054651184082031250e+02,3.050191040039062500e+02,3.051301269531250000e+02,3.048694152832031250e+02,3.045998840332031250e+02,3.060436401367187500e+02,3.057011413574218750e+02,3.052910156250000000e+02,3.059648132324218750e+02,3.059713439941406250e+02,3.062281188964843750e+02,3.061610717773437500e+02,3.067774963378906250e+02,3.067126464843750000e+02,3.067554931640625000e+02,3.067735900878906250e+02,3.067055664062500000e+02
3.042028808593750000e+02,3.043782348632812500e+02,3.045698852539062500e+02,3.048595886230468750e+02,3.054246826171875000e+02,3.062442626953125000e+02,3.062612304687500000e+02,3.059461059570312500e+02,3.063135986328125000e+02,3.057981872558593750e+02,3.054788818359375000e+02,3.057698059082031250e+02,3.055951843261718750e+02,3.053822631835937500e+02,3.051297607421875000e+02,3.048718566894531250e+02,3.044545288085937500e+02,3.048415527343750000e+02,3.047843322753906250e+02,3.044861755371093750e+02,3.056987609863281250e+02,3.062186584472656250e+02,3.061653747558593750e+02,3.058000793457031250e+02,3.064687805175781250e+02,3.062711486816406250e+02,3.066650390625000000e+02,3.067206115722656250e+02,3.067233276367187500e+02,3.066670837402343750e+02
3.045255432128906250e+02,3.050241088867187500e+02,3.050454711914062500e+02,3.050150146484375000e+02,3.061618041992187500e+02,3.065562438964843750e+02,3.061632385253906250e+02,3.064781494140625000e+02,3.066274414062500000e+02,3.058994750976562500e+02,3.055301208496093750e+02,3.056214294433593750e+02,3.051895141601562500e+02,3.049610595703125000e+02,3.049183349609375000e+02,3.051837768554687500e+02,3.044006347656250000e+02,3.043081970214843750e+02,3.049510498046875000e+02,3.055778198242187500e+02,3.052644653320312500e+02,3.055962219238281250e+02,3.059675598144531250e+02,3.053298645019531250e+02,3.060305175781250000e+02,3.065514831542968750e+02,3.065755310058593750e+02,3.065254516601562500e+02,3.066563720703125000e+02,3.065870056152343750e+02
3.048685302734375000e+02,3.054095458984375000e+02,3.053372802734375000e+02,3.052553710937500000e+02,3.062735595703125000e+02,3.040364990234375000e+02,3.049965209960937500e+02,3.064782104492187500e+02,3.064767761230468750e+02,3.061967163085937500e+02,3.059998779296875000e+02,3.059819641113281250e+02,3.051588745117187500e+02,3.047929992675781250e+02,3.049979553222656250e+02,3.048070678710937500e+02,3.047149047851562500e+02,3.043005065917968750e+02,3.055659179687500000e+02,3.056185913085937500e+02,3.059615478515625000e+02,3.053005065917968750e+02,3.063913879394531250e+02,3.053379821777343750e+02,3.061818542480468750e+02,3.057456359863281250e+02,3.059666748046875000e+02,3.061954345703125000e+02,3.063182678222656250e+02,3.062751464843750000e+02
3.050903625488281250e+02,3.056078796386718750e+02,3.057936706542968750e+02,3.056675720214843750e+02,3.060241699218750000e+02,3.054375000000000000e+02,3.057780761718750000e+02,3.059756774902343750e+02,3.063176879882812500e+02,3.060116577148437500e+02,3.058280334472656250e+02,3.059264221191406250e+02,3.050935974121093750e+02,3.058420410156250000e+02,3.050486450195312500e+02,3.053898315429687500e+02,3.044310607910156250e+02,3.050446472167968750e+02,3.047611389160156250e+02,3.057297058105468750e+02,3.048462524414062500e+02,3.058144226074218750e+02,3.060651245117187500e+02,3.060638122558593750e+02,3.053705749511718750e+02,3.056177673339843750e+02,3.058018188476562500e+02,3.060585937500000000e+02,3.060325012207031250e+02,3.059835510253906250e+02
3.051876220703125000e+02,3.056960449218750000e+02,3.057420043945312500e+02,3.056436462402343750e+02,3.058380737304687500e+02,3.056739807128906250e+02,3.059783935546875000e+02,3.062235717773437500e+02,3.060361328125000000e+02,3.059966430664062500e+02,3.063697204589843750e+02,3.057225341796875000e+02,3.056260070800781250e+02,3.059651489257812500e+02,3.054527587890625000e+02,3.053547973632812500e+02,3.050487060546875000e+02,3.056801757812500000e+02,3.049703063964843750e+02,3.058848266601562500e+02,3.050312805175781250e+02,3.055979919433593750e+02,3.051914672851562500e+02,3.050807800292968750e+02,3.062538757324218750e+02,3.061532592773437500e+02,3.058623352050781250e+02,3.059175720214843750e+02,3.057955932617187500e+02,3.057276611328125000e+02
3.054877624511718750e+02,3.058083496093750000e+02,3.058393249511718750e+02,3.056860961914062500e+02,3.058669128417968750e+02,3.060237426757812500e+02,3.059828186035156250e+02,3.063997802734375000e+02,3.060164794921875000e+02,3.062088928222656250e+02,3.058908691406250000e+02,3.053440856933593750e+02,3.058726501464843750e+02,3.056997070312500000e+02,3.055821533203125000e+02,3.056255798339843750e+02,3.052477111816406250e+02,3.055551452636718750e+02,3.049199218750000000e+02,3.054700622558593750e+02,3.047930297851562500e+02,3.052170715332031250e+02,3.055127868652343750e+02,3.054512023925781250e+02,3.057816467285156250e+02,3.064064636230468750e+02,3.057246704101562500e+02,3.054505004882812500e+02,3.052041015625000000e+02,3.051195678710937500e+02
3.055917968750000000e+02,3.057655029296875000e+02,3.057346191406250000e+02,3.057608642578125000e+02,3.057104797363281250e+02,3.059293518066406250e+02,3.059839172363281250e+02,3.061419372558593750e+02,3.059754943847656250e+02,3.063888244628906250e+02,3.065281372070312500e+02,3.064957580566406250e+02,3.056991271972656250e+02,3.060653686523437500e+02,3.057840270996093750e+02,3.057425231933593750e+02,3.051667480468750000e+02,3.053939208984375000e+02,3.040947265625000000e+02,3.051990356445312500e+02,3.044566650390625000e+02,3.044152221679687500e+02,3.051987609863281250e+02,3.050085144042968750e+02,3.050091247558593750e+02,3.043969116210937500e+02,3.053364868164062500e+02,3.052038269042968750e+02,3.052068176269531250e+02,3.049057006835937500e+02
3.058649597167968750e+02,3.058729248046875000e+02,3.059368591308593750e+02,3.058539733886718750e+02,3.059001159667968750e+02,3.060127868652343750e+02,3.060559997558593750e+02,3.062437438964843750e+02,3.066370544433593750e+02,3.068424682617187500e+02,3.061924133300781250e+02,3.063411865234375000e+02,3.061405944824218750e+02,3.058709106445312500e+02,3.060516967773437500e+02,3.055823059082031250e+02,3.054375915527343750e+02,3.056784973144531250e+02,3.052092285156250000e+02,3.058883056640625000e+02,3.063462219238281250e+02,3.049900817871093750e+02,3.047501831054687500e+02,3.046515197753906250e+02,3.038878173828125000e+02,3.047174987792968750e+02,3.053624877929687500e+02,3.050969543457031250e+02,3.051373596191406250e+02,3.049193420410156250e+02
3.063838195800781250e+02,3.060561218261718750e+02,3.059813842773437500e+02,3.058458557128906250e+02,3.058161621093750000e+02,3.058282470703125000e+02,3.060566406250000000e+02,3.063595581054687500e+02,3.067976684570312500e+02,3.068363037109375000e+02,3.063152770996093750e+02,3.060332946777343750e+02,3.060120544433593750e+02,3.064141540527343750e+02,3.063561706542968750e+02,3.059723205566406250e+02,3.054455261230468750e+02,3.057650451660156250e+02,3.060838928222656250e+02,3.047987060546875000e+02,3.038778991699218750e+02,3.048103637695312500e+02,3.051009216308593750e+02,3.045712890625000000e+02,3.051290588378906250e+02,3.048905944824218750e+02,3.049463195800781250e+02,3.049695739746093750e+02,3.050812377929687500e+02,3.050924987792968750e+02
3.062886352539062500e+02,3.060925598144531250e+02,3.059696350097656250e+02,3.058576049804687500e+02,3.057319335937500000e+02,3.058977050781250000e+02,3.061614074707031250e+02,3.064661865234375000e+02,3.069466552734375000e+02,3.069190368652343750e+02,3.062482604980468750e+02,3.066047668457031250e+02,3.061332397460937500e+02,3.063702087402343750e+02,3.062040710449218750e+02,3.058433227539062500e+02,3.056633605957031250e+02,3.061269836425781250e+02,3.059548645019531250e+02,3.054109802246093750e+02,3.058341064453125000e+02,3.048633422851562500e+02,3.054447631835937500e+02,3.042186279296875000e+02,3.049354858398437500e+02,3.044131774902343750e+02,3.045083923339843750e+02,3.046638793945312500e+02,3.047970275878906250e+02,3.046629028320312500e+02
3.063629760742187500e+02,3.061370239257812500e+02,3.060551147460937500e+02,3.060812377929687500e+02,3.061550292968750000e+02,3.061350708007812500e+02,3.067551574707031250e+02,3.072231750488281250e+02,3.063576660156250000e+02,3.062050781250000000e+02,3.065864257812500000e+02,3.061871948242187500e+02,3.069256286621093750e+02,3.067963256835937500e+02,3.061736755371093750e+02,3.059998779296875000e+02,3.063232727050781250e+02,3.046292724609375000e+02,3.059211120605468750e+02,3.058995666503906250e+02,3.055205993652343750e+02,3.053005981445312500e+02,3.054103393554687500e+02,3.049889221191406250e+02,3.041076660156250000e+02,3.036689758300781250e+02,3.042377319335937500e+02,3.039926452636718750e+02,3.041810607910156250e+02,3.041022033691406250e+02
3.063341979980468750e+02,3.061542663574218750e+02,3.060968933105468750e+02,3.060238037109375000e+02,3.060814208984375000e+02,3.061069641113281250e+02,3.066169738769531250e+02,3.060285339355468750e+02,3.060712585449218750e+02,3.064992980957031250e+02,3.063561706542968750e+02,3.066649169921875000e+02,3.071254577636718750e+02,3.063262329101562500e+02,3.060781555175781250e+02,3.069980468750000000e+02,3.064846801757812500e+02,3.059572448730468750e+02,3.057204284667968750e+02,3.051066589355468750e+02,3.060036315917968750e+02,3.058887939453125000e+02,3.056637878417968750e+02,3.057590942382812500e+02,3.042210998535156250e+02,3.037722778320312500e+02,3.036523132324218750e+02,3.035278625488281250e+02,3.036077880859375000e+02,3.038228454589843750e+02
3.062637939453125000e+02,3.061215209960937500e+02,3.061648864746093750e+02,3.060434570312500000e+02,3.060996704101562500e+02,3.062590026855468750e+02,3.061576843261718750e+02,3.061283874511718750e+02,3.063556823730468750e+02,3.064274902343750000e+02,3.061698913574218750e+02,3.065168457031250000e+02,3.065386962890625000e+02,3.063306884765625000e+02,3.062695312500000000e+02,3.070593872070312500e+02,3.062713012695312500e+02,3.058673400878906250e+02,3.058004150390625000e+02,3.058430480957031250e+02,3.055829772949218750e+02,3.063548278808593750e+02,3.058476562500000000e+02,3.057838439941406250e+02,3.049452819824218750e+02,3.049049682617187500e+02,3.043685913085937500e+02,3.036580810546875000e+02,3.036925659179687500e+02,3.038261413574218750e+02
3.061751098632812500e+02,3.060453796386718750e+02,3.060074768066406250e+02,3.060676574707031250e+02,3.060605163574218750e+02,3.060935058593750000e+02,3.058880004882812500e+02,3.063407897949218750e+02,3.064013671875000000e+02,3.059119567871093750e+02,3.063649291992187500e+02,3.062086181640625000e+02,3.065835571289062500e+02,3.062675170898437500e+02,3.064915466308593750e+02,3.065328674316406250e+02,3.066902465820312500e+02,3.064721374511718750e+02,3.058488769531250000e+02,3.059109497070312500e+02,3.062007141113281250e+02,3.054043579101562500e+02,3.056531677246093750e+02,3.057126464843750000e+02,3.055438842773437500e+02,3.049051513671875000e+02,3.047017517089843750e+02,3.043936157226562500e+02,3.044185485839843750e+02,3.043161621093750000e+02
3.061416931152343750e+02,3.060074768066406250e+02,3.059959106445312500e+02,3.060589904785156250e+02,3.060794677734375000e+02,3.062224731445312500e+02,3.059767761230468750e+02,3.063066711425781250e+02,3.060914611816406250e+02,3.059361877441406250e+02,3.061856689453125000e+02,3.062348022460937500e+02,3.067495117187500000e+02,3.069625549316406250e+02,3.056664123535156250e+02,3.061917419433593750e+02,3.064866027832031250e+02,3.065876464843750000e+02,3.061788330078125000e+02,3.063021240234375000e+02,3.057957153320312500e+02,3.061522521972656250e+02,3.059215393066406250e+02,3.050245666503906250e+02,3.049208679199218750e+02,3.043648071289062500e+02,3.049689636230468750e+02,3.048517150878906250e+02,3.047510375976562500e+02,3.049829711914062500e+02
3.061284179687500000e+02,3.060409851074218750e+02,3.060248413085937500e+02,3.061166381835937500e+02,3.060484008789062500e+02,3.060487670898437500e+02,3.062005920410156250e+02,3.060983276367187500e+02,3.061067199707031250e+02,3.058778686523437500e+02,3.059111633300781250e+02,3.063909912109375000e+02,3.068084716796875000e+02,3.063957214355468750e+02,3.060401306152343750e+02,3.062443847656250000e+02,3.066748046875000000e+02,3.067359924316406250e+02,3.066117553710937500e+02,3.063650817871093750e+02,3.060334472656250000e+02,3.060202636718750000e+02,3.049248962402343750e+02,3.054436950683593750e+02,3.046993713378906250e+02,3.044140319824218750e+02,3.051694641113281250e+02,3.051354370117187500e+02,3.052410583496093750e+02,3.055446166992187500e+02
3.061792907714843750e+02,3.060912780761718750e+02,3.060724182128906250e+02,3.060086059570312500e+02,3.060525207519531250e+02,3.060337219238281250e+02,3.062035827636718750e+02,3.062271728515625000e+02,3.054871215820312500e+02,3.058273315429687500e+02,3.059853515625000000e+02,3.061295776367187500e+02,3.063411865234375000e+02,3.063968811035156250e+02,3.062886047363281250e+02,3.062846374511718750e+02,3.063792419433593750e+02,3.065471191406250000e+02,3.068112182617187500e+02,3.070256652832031250e+02,3.066959228515625000e+02,3.061316833496093750e+02,3.058195190429687500e+02,3.052281799316406250e+02,3.055515441894531250e+02,3.054182739257812500e+02,3.057090148925781250e+02,3.058518981933593750e+02,3.059053344726562500e+02,3.059510498046875000e+02
3.061574096679687500e+02,3.061085815429687500e+02,3.060057067871093750e+02,3.059874572753906250e+02,3.059313659667968750e+02,3.059672851562500000e+02,3.060275268554687500e+02,3.059022216796875000e+02,3.058958129882812500e+02,3.061811218261718750e+02,3.060282287597656250e+02,3.062741699218750000e+02,3.065972595214843750e+02,3.068733215332031250e+02,3.066158752441406250e+02,3.061357727050781250e+02,3.062664794921875000e+02,3.062865295410156250e+02,3.062672119140625000e+02,3.060081787109375000e+02,3.053735656738281250e+02,3.065961914062500000e+02,3.063286437988281250e+02,3.062405395507812500e+02,3.060628356933593750e+02,3.059115295410156250e+02,3.060815429687500000e+02,3.062072753906250000e+02,3.062892150878906250e+02,3.061835632324218750e+02
3.060976562500000000e+02,3.060462951660156250e+02,3.059529418945312500e+02,3.060843505859375000e+02,3.059792175292968750e+02,3.058925170898437500e+02,3.057784729003906250e+02,3.058116455078125000e+02,3.062026062011718750e+02,3.060596618652343750e+02,3.061048889160156250e+02,3.062557983398437500e+02,3.069610900878906250e+02,3.060806884765625000e+02,3.058569335937500000e+02,3.063899536132812500e+02,3.064999084472656250e+02,3.066119384765625000e+02,3.062941894531250000e+02,3.067143554687500000e+02,3.065981750488281250e+02,3.066814270019531250e+02,3.063451538085937500e+02,3.053676452636718750e+02,3.061718139648437500e+02,3.064163208007812500e+02,3.063358154296875000e+02,3.064205932617187500e+02,3.063634033203125000e+02,3.062056884765625000e+02
3.060323791503906250e+02,3.060122070312500000e+02,3.059294128417968750e+02,3.059784240722656250e+02,3.059406738281250000e+02,3.056695251464843750e+02,3.055594177246093750e+02,3.060006713867187500e+02,3.053374023437500000e+02,3.058761901855468750e+02,3.061639709472656250e+02,3.062775268554687500e+02,3.069120178222656250e+02,3.065756835937500000e+02,3.062402954101562500e+02,3.066723632812500000e+02,3.067489013671875000e+02,3.065174255371093750e+02,3.069841003417968750e+02,3.067498168945312500e+02,3.067413024902343750e+02,3.064147338867187500e+02,3.065303344726562500e+02,3.064103088378906250e+02,3.063108825683593750e+02,3.051488647460937500e+02,3.062760925292968750e+02,3.063849487304687500e+02,3.062854003906250000e+02,3.062301025390625000e+02
3.058580932617187500e+02,3.060004882812500000e+02,3.059312438964843750e+02,3.058797912597656250e+02,3.057758483886718750e+02,3.058560791015625000e+02,3.057305603027343750e+02,3.058333740234375000e+02,3.057527160644531250e+02,3.059119262695312500e+02,3.061455688476562500e+02,3.062039794921875000e+02,3.069326477050781250e+02,3.066598510742187500e+02,3.067658996582031250e+02,3.071092529296875000e+02,3.071992492675781250e+02,3.070197143554687500e+02,3.070343627929687500e+02,3.066878356933593750e+02,3.065859985351562500e+02,3.063638916015625000e+02,3.062284240722656250e+02,3.065339965820312500e+02,3.063887329101562500e+02,3.063342285156250000e+02,3.063578186035156250e+02,3.062210998535156250e+02,3.063096008300781250e+02,3.059926452636718750e+02
3.056758422851562500e+02,3.059292297363281250e+02,3.058130493164062500e+02,3.056412658691406250e+02,3.056158752441406250e+02,3.057172241210937500e+02,3.056520690917968750e+02,3.056909790039062500e+02,3.058342590332031250e+02,3.060358886718750000e+02,3.060838012695312500e+02,3.062897338867187500e+02,3.065217285156250000e+02,3.067463378906250000e+02,3.067944946289062500e+02,3.071365966796875000e+02,3.071577148437500000e+02,3.071357421875000000e+02,3.070275268554687500e+02,3.068696289062500000e+02,3.067200622558593750e+02,3.065699768066406250e+02,3.063906860351562500e+02,3.064203186035156250e+02,3.063540344238281250e+02,3.063825988769531250e+02,3.062998352050781250e+02,3.061767578125000000e+02,3.062899169921875000e+02,3.058555908203125000e+02
3.048252868652343750e+02,3.054720153808593750e+02,3.055889282226562500e+02,3.053678588867187500e+02,3.053299255371093750e+02,3.053634643554687500e+02,3.057001037597656250e+02,3.058018493652343750e+02,3.059480895996093750e+02,3.060839233398437500e+02,3.061575012207031250e+02,3.062134399414062500e+02,3.063226013183593750e+02,3.065537719726562500e+02,3.067199096679687500e+02,3.069787292480468750e+02,3.070685119628906250e+02,3.071233520507812500e+02,3.069555969238281250e+02,3.068379211425781250e+02,3.067039184570312500e+02,3.067558898925781250e+02,3.067289733886718750e+02,3.064981689453125000e+02,3.063032531738281250e+02,3.063183288574218750e+02,3.062697143554687500e+02,3.062306518554687500e+02,3.062272033691406250e+02,3.059371643066406250e+02
3.044771728515625000e+02,3.053610534667968750e+02,3.052557067871093750e+02,3.050305175781250000e+02,3.050452270507812500e+02,3.051513671875000000e+02,3.054065246582031250e+02,3.057075500488281250e+02,3.059753417968750000e+02,3.060418701171875000e+02,3.060921020507812500e+02,3.061188049316406250e+02,3.061786499023437500e+02,3.062956542968750000e+02,3.065264282226562500e+02,3.069501342773437500e+02,3.069368286132812500e+02,3.069404907226562500e+02,3.068563537597656250e+02,3.068188476562500000e+02,3.066608886718750000e+02,3.066076049804687500e+02,3.063756713867187500e+02,3.064047851562500000e+02,3.062019653320312500e+02,3.062302856445312500e+02,3.062046203613281250e+02,3.062141113281250000e+02,3.063014526367187500e+02,3.057640380859375000e+02
3.032010803222656250e+02,3.032890930175781250e+02,3.033906555175781250e+02,3.037416687011718750e+02,3.038973999023437500e+02,3.038382873535156250e+02,3.045386352539062500e+02,3.053293151855468750e+02,3.051243896484375000e+02,3.052637634277343750e+02,3.051248474121093750e+02,3.051781616210937500e+02,3.055122375488281250e+02,3.056318664550781250e+02,3.058443908691406250e+02,3.062113342285156250e+02,3.064086608886718750e+02,3.064479370117187500e+02,3.064410400390625000e+02,3.063740539550781250e+02,3.061391601562500000e+02,3.061919555664062500e+02,3.061983337402343750e+02,3.058844909667968750e+02,3.055401916503906250e+02,3.054727783203125000e+02,3.057033996582031250e+02,3.060762634277343750e+02,3.060519104003906250e+02,3.059022216796875000e+02
